ID	sample_type	Area	ion	date	day	CO2_ppm	mass_C	exp_period	C_rate	cum_C
MR.A.13C-Cel.D30.R3	Unknown	202333	mz44	151126	10	6846.39758136277	0.90080017208817	experimental	0.0187666702518369	10.6572099590082
MR.F.13C-Cel.D30.R3	Unknown	276674	mz44	151126	10	10616.2799047345	1.40204591978913	experimental	0.0292092899956069	13.6639892945078
MR.M.13C-Cel.D30.R3	Unknown	230285	mz44	151126	10	8263.86238144463	1.09137236749346	experimental	0.0227369243227805	11.9724146415828
MR.A.13C-Xyl.D14.R3	Unknown	220190	mz44	151126	10	7751.93811281175	1.02376475555044	experimental	0.0213284324073009	8.53372234792418
MR.F.13C-Xyl.D14.R3	Unknown	285258	mz44	151126	10	11051.5803427676	1.47587222454685	experimental	0.0307473380113928	11.641183239851
MR.M.13C-Xyl.D14.R3	Unknown	285884	mz44	151126	10	11083.3252255972	1.46372656426612	experimental	0.0304943034222108	10.371096917783
MR.A.13C-Ami.D14.R3	Unknown	208697	mz44	151126	10	7169.12031990459	0.967991436932145	experimental	0.0201664882694197	8.77254889851628
MR.F.13C-Ami.D14.R3	Unknown	311718	mz44	151126	10	12393.3848150832	1.57261441257665	experimental	0.0327628002620136	11.6388898857857
MR.M.13C-Ami.D14.R3	Unknown	271682	mz44	151126	10	10363.1322129053	1.36861380499769	experimental	0.0285127876041186	9.82693021434444
MR.A.13C-Van.D30.R3	Unknown	217827	mz44	151126	10	7632.10878673156	1.00793941755922	experimental	0.0209987378658171	9.75338145534918
MR.F.13C-Van.D30.R3	Unknown	298915	mz44	151126	10	11744.1360373411	1.55967792770736	experimental	0.0324932901605701	13.0006853965978
MR.M.13C-Van.D30.R3	Unknown	266192	mz44	151126	10	10084.7306047038	1.34178566839237	experimental	0.0279538680915077	11.9375211869441
MR.A.13C-Pal.D30.R3	Unknown	181852	mz44	151126	10	5807.79223754205	0.738390093291874	experimental	0.0153831269435807	10.2077105258329
MR.F.13C-Pal.D30.R3	Unknown	249958	mz44	151126	10	9261.49349950454	1.24138077040193	experimental	0.0258620993833736	13.0051832855272
MR.M.13C-Pal.D30.R3	Unknown	281298	mz44	151126	10	10850.7660679993	1.33141924786027	experimental	0.027737900997089	12.2601759533553
unk_5perc_2.0ml_3	Unknown	241461	mz44	151126	10	8830.60489023523	NA	experimental	NA	NA
std_1perc_0.0ml	Standard	765	mz45	151126	10	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	1044	mz45	151126	10	14.1482784495864	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	1564	mz45	151126	10	40.5178296817905	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	2224	mz45	151126	10	73.986875476511	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	5577	mz45	151126	10	244.019770248781	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	8780	mz45	151126	10	406.446063704069	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	15885	mz45	151126	10	766.74541275178	NA	experimental	NA	NA
air_control	Unknown	984	mz45	151126	10	11.1056379227936	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	1008	mz45	151126	10	12.3226941335108	0.00163347703158775	experimental	3.40307714914115e-05	0.0160635901715119
MR.F.H2O-Con.D30.R1	Unknown	2353	mz45	151126	10	80.5285526091155	0.0107342633565353	experimental	0.000223630486594486	0.0597542579908531
MR.M.H2O-Con.D30.R1	Unknown	2330	mz45	151126	10	79.362207073845	0.0105005757089319	experimental	0.000218761993936081	0.0577664689712986
MR.A.12C-Con.D30.R1	Unknown	2835	mz45	151126	10	104.971098174351	0.0139665322403414	experimental	0.000290969421673778	0.141987592904329
MR.F.12C-Con.D30.R1	Unknown	3371	mz45	151126	10	132.1520202137	0.0173876204435391	experimental	0.000362242092573731	0.177507000871375
MR.M.12C-Con.D30.R1	Unknown	2625	mz45	151126	10	94.3218563305761	0.012479917455983	experimental	0.000259998280332978	0.154555774958303
MR.A.13C-Cel.D30.R1	Unknown	31392	mz45	151126	10	1553.11585690137	0.208174649052751	experimental	0.00433697185526564	0.57831400039173
MR.F.13C-Cel.D30.R1	Unknown	15537	mz45	151126	10	749.098097696382	0.0945004209144867	experimental	0.00196875876905181	0.375013123383918
MR.M.13C-Cel.D30.R1	Unknown	29221	mz45	151126	10	1443.02298050692	0.190573769732598	experimental	0.00397028686942913	0.756936755472994
MR.A.13C-Xyl.D14.R1	Unknown	18917	mz45	151126	10	920.500180705708	0.12292727440406	experimental	0.00256098488341792	2.95034743324171
MR.F.13C-Xyl.D14.R1	Unknown	14388	mz45	151126	10	690.8315316083	0.0861286730786779	experimental	0.00179434735580579	2.69115828826441
MR.M.13C-Xyl.D14.R1	Unknown	12662	mz45	151126	10	603.304905787561	0.0772974715628354	experimental	0.0016103639908924	2.50596493641273
MR.A.13C-Ami.D14.R1	Unknown	18014	mz45	151126	10	874.708440777477	0.109484368423451	experimental	0.00228092434215522	2.66518529861148
MR.F.13C-Ami.D14.R1	Unknown	10460	mz45	151126	10	491.639998454266	0.0654132995507776	experimental	0.00136277707397453	2.54787749962357
MR.M.13C-Ami.D14.R1	Unknown	10963	mz45	151126	10	517.147468203879	0.0688070994140102	experimental	0.00143348123779188	2.32842454672478
MR.A.13C-Van.D30.R1	Unknown	17077	mz45	151126	10	827.192537884063	0.1100589729007	experimental	0.00229289526876458	2.29851050349852
MR.F.13C-Van.D30.R1	Unknown	17919	mz45	151126	10	869.890926610055	0.115740045435177	experimental	0.00241125094656618	1.61276110344734
MR.M.13C-Van.D30.R1	Unknown	14405	mz45	151126	10	691.693613090892	0.0927123849243974	experimental	0.00193150801925828	0.973486157583721
MR.A.13C-Pal.D30.R1	Unknown	29519	mz45	151126	10	1458.13476178999	0.191132431022212	experimental	0.00398192564629608	0.561428632558099
MR.F.13C-Pal.D30.R1	Unknown	37919	mz45	151126	10	1884.10443554098	0.251610839202758	experimental	0.00524189248339078	0.527141870446777
MR.M.13C-Pal.D30.R1	Unknown	26125	mz45	151126	10	1286.02272932441	0.174909263019781	experimental	0.00364394297957878	0.554093325024056
unk_5perc_2.0ml_1	Unknown	2982	mz45	151126	10	112.425567464993	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R2	Unknown	1340	mz45	151126	10	29.1586383817641	0.00382930127783022	experimental	7.97771099547962e-05	0.0228156982354909
MR.F.H2O-Con.D30.R2	Unknown	2086	mz45	151126	10	66.9888022648877	0.00869837077309154	experimental	0.00018121605777274	0.0550573731721569
MR.M.H2O-Con.D30.R2	Unknown	2444	mz45	151126	10	85.1432240747512	0.0114962377724818	experimental	0.000239504953593371	0.0614328460500726
MR.A.12C-Con.D30.R2	Unknown	2808	mz45	151126	10	103.601909937294	0.0136822537097167	experimental	0.000285046952285765	0.15720781252996
MR.F.12C-Con.D30.R2	Unknown	3193	mz45	151126	10	123.125519984214	0.016199977911325	experimental	0.000337499539819271	0.177304834528814
MR.M.12C-Con.D30.R2	Unknown	3729	mz45	151126	10	150.306442023563	0.0188133612387447	experimental	0.000391945025807182	0.165214216279983
MR.A.13C-Cel.D30.R2	Unknown	23897	mz45	151126	10	1173.03934442951	0.155785284504695	experimental	0.00324552676051447	0.479639608099515
MR.F.13C-Cel.D30.R2	Unknown	15069	mz45	151126	10	725.365501587398	0.0911490529205402	experimental	0.00189893860251125	0.38338903080252
MR.M.13C-Cel.D30.R2	Unknown	51560	mz45	151126	10	2575.84875930732	0.341450476623456	experimental	0.007113551596322	0.961293765745902
MR.A.13C-Xyl.D14.R2	Unknown	16306	mz45	151126	10	788.094607114776	0.104080227558839	experimental	0.00216833807414247	2.52154332979943
MR.F.13C-Xyl.D14.R2	Unknown	13813	mz45	151126	10	661.672893226536	0.0873842615782592	experimental	0.00182050544954707	2.7405418326088
MR.M.13C-Xyl.D14.R2	Unknown	13688	mz45	151126	10	655.334058795718	0.0880003358358854	experimental	0.00183334032991428	2.59558029943539
MR.A.13C-Ami.D14.R2	Unknown	18721	mz45	151126	10	910.560888318185	0.11217706785989	experimental	0.00233702224708104	2.68506569087347
MR.F.13C-Ami.D14.R2	Unknown	11101	mz45	151126	10	524.145541415503	0.0689633326571067	experimental	0.00143673609702306	2.09131038848995
MR.M.13C-Ami.D14.R2	Unknown	10237	mz45	151126	10	480.331517829687	0.0643820901762384	experimental	0.0013412935453383	2.13197474930163
MR.A.13C-Van.D30.R2	Unknown	16809	mz45	151126	10	813.602076864389	0.107248423820236	experimental	0.00223434216292158	2.27273012693188
MR.F.13C-Van.D30.R2	Unknown	17684	mz45	151126	10	857.973917880117	0.112886089901856	experimental	0.00235179353962201	1.65458564894093
MR.M.13C-Van.D30.R2	Unknown	13873	mz45	151126	10	664.715533753329	0.0874585298441713	experimental	0.0018220527050869	1.00209532215192
MR.A.13C-Pal.D30.R2	Unknown	46953	mz45	151126	10	2342.22467752508	0.306441910433948	experimental	0.00638420646737391	0.78536532158422
MR.F.13C-Pal.D30.R2	Unknown	47005	mz45	151126	10	2344.8616326483	0.311986691204534	experimental	0.00649972273342779	0.636033003306464
MR.M.13C-Pal.D30.R2	Unknown	34360	mz45	151126	10	1703.62514162672	0.223731089441228	experimental	0.00466106436335892	0.606948764365401
unk_5perc_2.0ml_2	Unknown	3334	mz45	151126	10	130.275725222177	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R3	Unknown	1418	mz45	151126	10	33.1140710665947	0.00437323136194078	experimental	9.11089867070995e-05	0.0227199300861674
MR.F.H2O-Con.D30.R3	Unknown	2750	mz45	151126	10	100.660690761394	0.0132194139765095	experimental	0.000275404457843949	0.0669937859920372
MR.M.H2O-Con.D30.R3	Unknown	2352	mz45	151126	10	80.477841933669	0.0106878456903402	experimental	0.000222663451882088	0.0623143382784823
MR.A.12C-Con.D30.R3	Unknown	3356	mz45	151126	10	131.391360082001	0.0174817802100118	experimental	0.000364203754375246	0.155475999220848
MR.F.12C-Con.D30.R3	Unknown	3448	mz45	151126	10	136.056742223084	0.0180019454486034	experimental	0.000375040530179237	0.18391087127999
MR.M.12C-Con.D30.R3	Unknown	3461	mz45	151126	10	136.715981003889	0.0183249699234733	experimental	0.000381770206739026	0.168897591926431
MR.A.13C-Cel.D30.R3	Unknown	49682	mz45	151126	10	2480.61411081871	0.326381515439985	experimental	0.0067996149049997	0.838248334032098
MR.F.13C-Cel.D30.R3	Unknown	14415	mz45	151126	10	692.200719845357	0.0914159388828355	experimental	0.00190449872672574	0.363285618914918
MR.M.13C-Cel.D30.R3	Unknown	43683	mz45	151126	10	2176.40076881487	0.287427784979746	experimental	0.00598807885374471	0.911231489732565
MR.A.13C-Xyl.D14.R3	Unknown	18224	mz45	151126	10	885.357682621252	0.116925338971093	experimental	0.00243594456189778	2.72248616232688
MR.F.13C-Xyl.D14.R3	Unknown	13468	mz45	151126	10	644.177710197478	0.0860260669212637	experimental	0.00179220972752633	2.75222675609933
MR.M.13C-Xyl.D14.R3	Unknown	13861	mz45	151126	10	664.10700564797	0.0877057242204845	experimental	0.00182720258792676	2.52179270396362
MR.A.13C-Ami.D14.R3	Unknown	17129	mz45	151126	10	829.829493007284	0.112045524067238	experimental	0.00233428175140079	2.49718280468818
MR.F.13C-Ami.D14.R3	Unknown	12964	mz45	151126	10	618.619529772418	0.0784975212935776	experimental	0.00163536502694953	2.2971546896689
MR.M.13C-Ami.D14.R3	Unknown	11188	mz45	151126	10	528.557370179352	0.0698042733315601	experimental	0.0014542556944075	2.03488645909775
MR.A.13C-Van.D30.R3	Unknown	17252	mz45	151126	10	836.066906087209	0.11041572046603	experimental	0.00230032750970896	2.43395324811625
MR.F.13C-Van.D30.R3	Unknown	18868	mz45	151126	10	918.015357608828	0.121916868640346	experimental	0.00253993476334055	1.74162167073245
MR.M.13C-Van.D30.R3	Unknown	14090	mz45	151126	10	675.719750325229	0.0899053343490573	experimental	0.00187302779893869	0.972912155186748
MR.A.13C-Pal.D30.R3	Unknown	18623	mz45	151126	10	905.591242124424	0.115134904006062	experimental	0.00239864383345963	0.28354879982824
MR.F.13C-Pal.D30.R3	Unknown	34096	mz45	151126	10	1690.23752330883	0.226553995741575	experimental	0.00471987491128282	0.505653672956818
MR.M.13C-Pal.D30.R3	Unknown	26355	mz45	151126	10	1297.68618467712	0.159229712734932	experimental	0.00331728568197775	0.497717927386625
unk_5perc_2.0ml_3	Unknown	3508	mz45	151126	10	139.099382749876	NA	experimental	NA	NA
std_1perc_0.0ml	Standard	63822	mz44	151128	12	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	91127	mz44	151128	12	1521.83553564769	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	124506	mz44	151128	12	3382.20353947059	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	137378	mz44	151128	12	4099.62038674607	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	418015	mz44	151128	12	19740.8347876822	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	679731	mz44	151128	12	34327.4932402576	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	1269504	mz44	151128	12	67198.3047899937	NA	experimental	NA	NA
unk_5perc_2.0ml_3	Unknown	233000	mz44	151128	12	9429.08230176909	NA	experimental	NA	NA
air_control	Unknown	82066	mz44	151128	12	1016.82356756479	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	107844	mz44	151128	12	2453.55224135809	0.325239041774159	experimental	0.00677581337029497	1.79112785800774
MR.F.H2O-Con.D30.R1	Unknown	214014	mz44	151128	12	8370.90359897447	1.11582141802199	experimental	0.0232462795421247	6.27793288184462
MR.M.H2O-Con.D30.R1	Unknown	192925	mz44	151128	12	7195.51485657293	0.952053266939564	experimental	0.0198344430612409	5.90012516817633
MR.A.12C-Con.D30.R1	Unknown	250563	mz44	151128	12	10407.9505498035	1.3847904750722	experimental	0.0288498015640041	11.6994313886569
MR.F.12C-Con.D30.R1	Unknown	314682	mz44	151128	12	13981.6027274338	1.83959958405364	experimental	0.0383249913344508	15.6184433276437
MR.M.12C-Con.D30.R1	Unknown	266287	mz44	151128	12	11284.322714701	1.4930517857131	experimental	0.0311052455356897	13.4217220199434
MR.A.13C-Cel.D30.R1	Unknown	192625	mz44	151128	12	7178.79445149348	0.962222495457007	experimental	0.0200463019886877	11.5135984217319
MR.F.13C-Cel.D30.R1	Unknown	274796	mz44	151128	12	11758.5691374377	1.48337011702082	experimental	0.0309035441046003	15.4877098354166
MR.M.13C-Cel.D30.R1	Unknown	227278	mz44	151128	12	9110.16844222043	1.203140328592	experimental	0.0250654235123333	12.0952668894552
MR.A.13C-Xyl.D14.R1	Unknown	256538	mz44	151128	12	10740.9652843025	1.43439144776232	experimental	0.0298831551617151	10.7387458775347
MR.F.13C-Xyl.D14.R1	Unknown	312751	mz44	151128	12	13873.9790534057	1.7297233138871	experimental	0.0360359023726479	13.4657633204703
MR.M.13C-Xyl.D14.R1	Unknown	279579	mz44	151128	12	12025.1481290877	1.54070278002072	experimental	0.0320979745837651	11.4053448004937
MR.A.13C-Ami.D14.R1	Unknown	246271	mz44	151128	12	10168.7372878002	1.27278728284506	experimental	0.0265164017259387	10.4007410253654
MR.F.13C-Ami.D14.R1	Unknown	298786	mz44	151128	12	13095.6441969575	1.74239138263618	experimental	0.0362998204715872	13.3163276303565
MR.M.13C-Ami.D14.R1	Unknown	276763	mz44	151128	12	11868.1992600753	1.5790783414052	experimental	0.0328974654459417	12.5669329405193
MR.A.13C-Van.D30.R1	Unknown	245549	mz44	151128	12	10128.4968462424	1.3476088200419	experimental	0.028075183750873	10.294527643523
MR.F.13C-Van.D30.R1	Unknown	268511	mz44	151128	12	11408.2766510233	1.51788507907772	experimental	0.0316226058141192	14.109378383339
MR.M.13C-Van.D30.R1	Unknown	271774	mz44	151128	12	11590.138923604	1.55350490574968	experimental	0.0323646855364516	13.343453863836
MR.A.13C-Pal.D30.R1	Unknown	217967	mz44	151128	12	8591.22280323798	1.12613823006356	experimental	0.0234612131263243	12.9821942366317
MR.F.13C-Pal.D30.R1	Unknown	250958	mz44	151128	12	10429.9657498248	1.39285932651389	experimental	0.029017902635706	14.9312087820415
MR.M.13C-Pal.D30.R1	Unknown	260570	mz44	151128	12	10965.6875285703	1.49142023728851	experimental	0.0310712549435106	13.6499310735656
unk_5perc_2.0ml_1	Unknown	196380	mz44	151128	12	7388.07818840456	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R2	Unknown	106945	mz44	151128	12	2403.44676080335	0.31563619781701	experimental	0.0065757541211877	1.91427483325441
MR.F.H2O-Con.D30.R2	Unknown	213643	mz44	151128	12	8350.22603135955	1.08426124373263	experimental	0.0225887759110964	5.73040295892411
MR.M.H2O-Con.D30.R2	Unknown	209317	mz44	151128	12	8109.11779011392	1.09491209962129	experimental	0.0228106687421102	6.39034587195592
MR.A.12C-Con.D30.R2	Unknown	251140	mz44	151128	12	10440.1094622397	1.37877985556477	experimental	0.0287245803242661	12.9780731379134
MR.F.12C-Con.D30.R2	Unknown	276375	mz44	151128	12	11846.5742028392	1.55868775567788	experimental	0.0324726615766225	14.9950282402221
MR.M.12C-Con.D30.R2	Unknown	307965	mz44	151128	12	13607.232857705	1.70317242405078	experimental	0.0354827588343913	14.0542137027825
MR.A.13C-Cel.D30.R2	Unknown	203811	mz44	151128	12	7802.24262222247	1.0361754637213	experimental	0.0215869888275272	12.1968257831974
MR.F.13C-Cel.D30.R2	Unknown	289913	mz44	151128	12	12601.110349391	1.58344899444576	experimental	0.03298852071762	15.848633179215
MR.M.13C-Cel.D30.R2	Unknown	227039	mz44	151128	12	9096.84785284047	1.20586390171398	experimental	0.0251221646190413	12.2238763335081
MR.A.13C-Xyl.D14.R2	Unknown	217430	mz44	151128	12	8561.29327814577	1.13065277257708	experimental	0.0235552660953559	8.66395664664688
MR.F.13C-Xyl.D14.R2	Unknown	278813	mz44	151128	12	11982.4553614515	1.58247077124316	experimental	0.0329681410675658	13.3039588211225
MR.M.13C-Xyl.D14.R2	Unknown	287249	mz44	151128	12	12452.6331522855	1.67217907376275	experimental	0.0348370640367239	12.0969053489196
MR.A.13C-Ami.D14.R2	Unknown	231605	mz44	151128	12	9351.33241814966	1.15204272960667	experimental	0.0240008902001391	10.0540431252817
MR.F.13C-Ami.D14.R2	Unknown	289039	mz44	151128	12	12552.3982359262	1.65155504871964	experimental	0.0344073968483258	12.0213929351857
MR.M.13C-Ami.D14.R2	Unknown	299463	mz44	151128	12	13133.3765777534	1.76035551230938	experimental	0.036674073173112	12.354091494749
MR.A.13C-Van.D30.R2	Unknown	214918	mz44	151128	12	8421.2877529472	1.11008792101545	experimental	0.0231268316878219	9.7685772107629
MR.F.13C-Van.D30.R2	Unknown	283845	mz44	151128	12	12262.9122893174	1.6134665521894	experimental	0.0336138865039459	14.4394031907761
MR.M.13C-Van.D30.R2	Unknown	296393	mz44	151128	12	12962.2710991071	1.7054831972532	experimental	0.0355308999427751	13.609342508136
MR.A.13C-Pal.D30.R2	Unknown	204255	mz44	151128	12	7826.98882174005	1.02403387279378	experimental	0.0213340390165371	13.0479612404105
MR.F.13C-Pal.D30.R2	Unknown	270782	mz44	151128	12	11534.8501174747	1.53472583268239	experimental	0.0319734548475498	15.1294200758018
MR.M.13C-Pal.D30.R2	Unknown	255409	mz44	151128	12	10678.0408265202	1.40230949217743	experimental	0.0292147810870299	13.8224981001147
unk_5perc_2.0ml_2	Unknown	229859	mz44	151128	12	9254.01966058727	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R3	Unknown	105132	mz44	151128	12	2302.39977943989	0.304067926378569	experimental	0.00633474846622019	1.93796683271059
MR.F.H2O-Con.D30.R3	Unknown	220838	mz44	151128	12	8751.2370798483	1.14926914260222	experimental	0.0239431071375463	6.83768505041442
MR.M.H2O-Con.D30.R3	Unknown	192526	mz44	151128	12	7173.27671781726	0.952645757043674	experimental	0.0198467866050765	6.00091650926425
MR.A.12C-Con.D30.R3	Unknown	240549	mz44	151128	12	9849.82342825158	1.31053098295545	experimental	0.0273027288115719	12.9119065710656
MR.F.12C-Con.D30.R3	Unknown	302464	mz44	151128	12	13300.6363632315	1.75983436271033	experimental	0.0366632158897985	15.9090775457707
MR.M.12C-Con.D30.R3	Unknown	289019	mz44	151128	12	12551.2835422543	1.68233363593574	experimental	0.035048617415328	14.3363146381864
MR.A.13C-Cel.D30.R3	Unknown	198071	mz44	151128	12	7482.32553836904	0.9844710378682	experimental	0.0205098132889208	11.6416809968764
MR.F.13C-Cel.D30.R3	Unknown	300531	mz44	151128	12	13192.9012198363	1.74232909186988	experimental	0.0362985227472892	15.4063183863777
MR.M.13C-Cel.D30.R3	Unknown	222954	mz44	151128	12	8869.171670342	1.1713129329575	experimental	0.024402352769948	13.1437275745403
MR.A.13C-Xyl.D14.R3	Unknown	237653	mz44	151128	12	9688.41578455131	1.27950694045783	experimental	0.0266563945928715	9.81322928838201
MR.F.13C-Xyl.D14.R3	Unknown	306838	mz44	151128	12	13544.4198692898	1.8087759815968	experimental	0.0376828329499333	13.4499592214478
MR.M.13C-Xyl.D14.R3	Unknown	287815	mz44	151128	12	12484.1789832021	1.6487312281122	experimental	0.0343485672523374	12.0198281458952
MR.A.13C-Ami.D14.R3	Unknown	233043	mz44	151128	12	9431.47889316381	1.27346039664603	experimental	0.0265304249301257	10.0460092951623
MR.F.13C-Ami.D14.R3	Unknown	314265	mz44	151128	12	13958.3613643734	1.7711965363047	experimental	0.0368999278396812	13.4100864220904
MR.M.13C-Ami.D14.R3	Unknown	278987	mz44	151128	12	11992.1531963976	1.58375152213132	experimental	0.0329948233777358	11.4106817364758
MR.A.13C-Van.D30.R3	Unknown	251706	mz44	151128	12	10471.6552931562	1.38294597626994	experimental	0.0288113745056237	11.1363274316191
MR.F.13C-Van.D30.R3	Unknown	313234	mz44	151128	12	13900.8989055837	1.8461064423466	experimental	0.0384605508822208	14.8467918389444
MR.M.13C-Van.D30.R3	Unknown	281842	mz44	151128	12	12151.2757180703	1.61674200831762	experimental	0.0336821251732837	13.5542631952618
MR.A.13C-Pal.D30.R3	Unknown	196297	mz44	151128	12	7383.45220966591	0.938716080556391	experimental	0.0195565850115915	11.1464266063893
MR.F.13C-Pal.D30.R3	Unknown	265630	mz44	151128	12	11247.705027577	1.50760616882517	experimental	0.0314084618505243	14.5127894543523
MR.M.13C-Pal.D30.R3	Unknown	282079	mz44	151128	12	12164.4848380831	1.49261620352253	experimental	0.0310961709067194	13.7527921568778
std_1perc_0.0ml	Standard	799	mz45	151128	12	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	1031	mz45	151128	12	12.9304465947725	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	1454	mz45	151128	12	36.5062177567931	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	1635	mz45	151128	12	46.5941954880597	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	5052	mz45	151128	12	237.039609342964	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	8125	mz45	151128	12	408.312292040102	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	15063	mz45	151128	12	794.999526844118	NA	experimental	NA	NA
unk_5perc_2.0ml_3	Unknown	2919	mz45	151128	12	118.157529228094	NA	experimental	NA	NA
air_control	Unknown	988	mz45	151128	12	10.5338552000518	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	1287	mz45	151128	12	27.1985255959009	0.0036053939481575	experimental	7.51123739199479e-05	0.0196689841196694
MR.F.H2O-Con.D30.R1	Unknown	2575	mz45	151128	12	98.9847980703277	0.013194436710391	experimental	0.000274884098133146	0.0729486947012441
MR.M.H2O-Con.D30.R1	Unknown	2243	mz45	151128	12	80.4808831157394	0.0106485900208417	experimental	0.000221845625434203	0.0684150589921404
MR.A.12C-Con.D30.R1	Unknown	3135	mz45	151128	12	130.196220885296	0.01732276548679	experimental	0.000360890947641459	0.159310358391119
MR.F.12C-Con.D30.R1	Unknown	3820	mz45	151128	12	168.374479150034	0.0221535132879935	experimental	0.000461531526833197	0.199660514159369
MR.M.12C-Con.D30.R1	Unknown	3232	mz45	151128	12	135.602485194317	0.0179418417733435	experimental	0.000373788370277989	0.172497616731647
MR.A.13C-Cel.D30.R1	Unknown	53486	mz45	151128	12	2936.49327473612	0.393598104222288	experimental	0.008199960504631	0.971912104614018
MR.F.13C-Cel.D30.R1	Unknown	19890	mz45	151128	12	1064.03084457242	0.134229899912048	experimental	0.00279645624816767	0.509243023295966
MR.M.13C-Cel.D30.R1	Unknown	42606	mz45	151128	12	2330.09991718817	0.307726163110841	experimental	0.00641096173147585	1.06466291858383
MR.A.13C-Xyl.D14.R1	Unknown	17172	mz45	151128	12	912.543974552632	0.121864770824491	experimental	0.00253884939217689	3.0722122040662
MR.F.13C-Xyl.D14.R1	Unknown	13037	mz45	151128	12	682.081057874251	0.0850377172420663	experimental	0.00177161910920971	2.77619600550647
MR.M.13C-Xyl.D14.R1	Unknown	11809	mz45	151128	12	613.638866415714	0.0786214936619817	experimental	0.00163794778462462	2.58458643007471
MR.A.13C-Ami.D14.R1	Unknown	17242	mz45	151128	12	916.445402404503	0.114708446151096	experimental	0.0023897592948145	2.77989374476257
MR.F.13C-Ami.D14.R1	Unknown	11554	mz45	151128	12	599.426522098184	0.0797544275729566	experimental	0.0016615505744366	2.62763192719652
MR.M.13C-Ami.D14.R1	Unknown	9652	mz45	151128	12	493.419153894488	0.0656500183452705	experimental	0.00136770871552647	2.39407456507005
MR.A.13C-Van.D30.R1	Unknown	14722	mz45	151128	12	775.993999737147	0.103246945150932	experimental	0.00215097802397775	2.40175744864945
MR.F.13C-Van.D30.R1	Unknown	15735	mz45	151128	12	832.45323422208	0.110758914944647	experimental	0.00230747739468015	1.72352001839199
MR.M.13C-Van.D30.R1	Unknown	13847	mz45	151128	12	727.226151588759	0.0974750519842165	experimental	0.00203073024967118	1.07096120956794
MR.A.13C-Pal.D30.R1	Unknown	41346	mz45	151128	12	2259.87421585449	0.296224508186366	experimental	0.00617134392054929	0.857653140744465
MR.F.13C-Pal.D30.R1	Unknown	48558	mz45	151128	12	2661.8327539644	0.355471788298225	experimental	0.00740566225621303	0.882613658745002
MR.M.13C-Pal.D30.R1	Unknown	32865	mz45	151128	12	1787.18836425852	0.243071753354003	experimental	0.00506399486154173	0.797165078378059
unk_5perc_2.0ml_1	Unknown	2355	mz45	151128	12	86.723167678733	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R2	Unknown	1356	mz45	151128	12	31.0442187641737	0.00407692790817138	experimental	8.49359980869037e-05	0.0268926261436623
MR.F.H2O-Con.D30.R2	Unknown	2473	mz45	151128	12	93.2998603433156	0.0121148124896271	experimental	0.000252391926867231	0.067172185661784
MR.M.H2O-Con.D30.R2	Unknown	2564	mz45	151128	12	98.3717165507479	0.0132823798469472	experimental	0.000276716246811399	0.0747152258970198
MR.A.12C-Con.D30.R2	Unknown	3042	mz45	151128	12	125.012895310667	0.016509909437597	experimental	0.000343956446616603	0.173717721967557
MR.F.12C-Con.D30.R2	Unknown	3381	mz45	151128	12	143.906953050443	0.0189342506817607	experimental	0.000394463555870015	0.196239085210575
MR.M.12C-Con.D30.R2	Unknown	3789	mz45	151128	12	166.646703958491	0.020858617891612	experimental	0.000434554539408584	0.186072834171595
MR.A.13C-Cel.D30.R2	Unknown	40438	mz45	151128	12	2209.26712314736	0.293401333007942	experimental	0.00611252777099879	0.773040941107457
MR.F.13C-Cel.D30.R2	Unknown	19992	mz45	151128	12	1069.71578229944	0.134419930693382	experimental	0.00280041522277879	0.517808961495902
MR.M.13C-Cel.D30.R2	Unknown	58017	mz45	151128	12	3189.02712611937	0.422732440421467	experimental	0.00880692584211389	1.38402620616737
MR.A.13C-Xyl.D14.R2	Unknown	16782	mz45	151128	12	890.807447949351	0.117645065778472	experimental	0.00245093887038483	2.6391883955779
